Codigo_Unico,Categoria,Sub_Categoria,Senioridade,modelo,Categoria_Candidaturas,Habilidade,Mencionada
11807c2a-cf74-47fe-a684-b32db176e3e4,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
4f478634-1d46-4f76-84bf-a2a1219638a2,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
30cd2aca-345a-4543-99ab-95b250fe4bb4,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,PRESENCIAL,Entre 101 e 200 Candidaturas,EXCEL,1
afe150c2-f2ba-4a3d-9a70-269f8da612c5,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
3348abb6-ccfe-4660-85cf-1475beff30c1,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
e5c695ea-5952-435d-bb4b-ca1638696769,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,Entre 101 e 200 Candidaturas,EXCEL,1
6d43c41c-1a2c-496a-9763-218ce60a2b6b,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
a44d9e96-a432-469f-b0e9-70c576fd4824,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
3739fb0a-d56c-4f57-8a70-3e5b5aebf9b8,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
9b396446-f0d2-475a-aede-91ecc1f642cd,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
816a7348-40cf-47c4-86cf-d4440b3c4b56,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,PRESENCIAL,0 Candidaturas,EXCEL,1
e89381a4-6a39-4507-83b6-4786ba9dea6b,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
183af4b7-4531-4fb0-8d6e-935c05bdb6c9,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
d2364854-d6dd-49f8-a93d-45e27b19da0c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
71ae410a-467e-4232-84be-6684248ac4d6,DADOS/BI,OUTROS DADOS/BI,ESTÁGIO,HÍBRIDO,0 Candidaturas,EXCEL,1
1388dea4-1b86-4822-9ecd-1caa67c07230,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
6721ed47-016e-457a-98d2-029b8b3db0f0,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,JÚNIOR,REMOTO,0 Candidaturas,EXCEL,1
51b86039-23d9-493a-8402-0beba418d314,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
5534af32-9465-41d6-ba38-8bc10462d7a8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
2e9f9849-db27-4079-a8f6-b666e0c8f177,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
ef8ecc5a-5a60-4e73-abcd-4627da460721,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,Entre 101 e 200 Candidaturas,EXCEL,1
4205a4bd-d54d-42b8-b2b1-692ad17b5386,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ESTÁGIO,OUTRO,0 Candidaturas,EXCEL,1
bd3edbd3-0bad-4c3d-a5b7-d026b239516b,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
49bb0d65-02b7-404e-941b-b1ce70568ac6,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
3dd24023-9f42-45f5-aa7e-d64fddc171aa,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
4e1f7c89-3fc3-445d-a23f-d5e4bd58f657,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
814ac852-1a43-4d8d-972d-c390add40b1b,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
c1fc32c7-3a5e-4c87-9a3c-196ab1b28694,SEGURANÇA DA INFORMAÇÃO,SEGURANÇA DA INFORMAÇÃO,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
485ea5bb-1af8-41b7-97be-142cd9a40710,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ESTÁGIO,OUTRO,0 Candidaturas,EXCEL,1
300b01e7-c446-40b1-84b3-bbc4ed3ff677,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
71fdf100-8e4d-4acd-8d2e-997df8026406,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
036e2f35-2bd1-4485-a103-2176d884395d,LIDERANÇA,LIDERANÇA,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
1712800a-6a50-45a0-a615-42c1c986d17b,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,OUTRO,0 Candidaturas,EXCEL,1
bb99f8e0-4856-4cc1-90aa-fecce92b015c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
6edca363-17ed-4b13-89bf-eaad275d9419,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
d41bcd7a-8ce1-4ad2-820b-7b64ecbedae9,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
8a4c67fe-7fd4-4e69-aae0-26aba2286c81,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
d79abf6b-5ca6-445d-ab3f-88cd7cae7c7c,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
a3faa0e3-1eda-4da8-a2b5-fcc8a68664d2,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
8c7f27a2-349d-424c-894e-0f2858ef8737,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,EXCEL,1
f789fedc-493d-40e8-ac71-268bcc61a2f8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,OUTRO,Até 25 Candidaturas,EXCEL,1
b31b8222-776e-4e74-b902-592f9c06c806,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
2d9b80dc-7c34-4e20-bba4-536d2581b4ea,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
9b022971-792a-4ce1-9825-bd1e28a84cf6,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,EXCEL,1
7ae90a98-b2ca-4e11-988c-9f28382bfec5,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,NÃO INFORMADO,OUTRO,0 Candidaturas,EXCEL,1
d0b9dabf-92fa-4939-9089-96ed0559e4ef,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
4397664b-a6e7-44ff-8270-071209111dc3,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
c1d50bb8-b3d2-437b-9e78-1374d59dfe6c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,OUTRO,0 Candidaturas,EXCEL,1
ab8af449-b905-463e-8507-ace9201705a8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,OUTRO,0 Candidaturas,EXCEL,1
e87cf5c6-06c3-40a5-9083-317f94e59a36,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
74569d2f-f508-4adf-a610-63359c556672,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
750160e2-85ce-4fde-9e71-18e136b16de8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
df33d45a-08e8-4884-ab9c-1fe10a6c616f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
092ba568-ebc8-48c9-9c9a-e6c025e1b923,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
0ac884cd-2385-481d-a10d-3e9035b140c0,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,Entre 51 e 100 Candidaturas,EXCEL,1
f26df3c8-dd74-4514-be71-db21217b1d2d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
a632a4f5-e6ea-41df-a962-a4c58f0e4d50,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
1a7ed320-05c8-42d2-ad47-a30c3831cd6f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
943bcf1a-670e-438a-8549-eb1cb7b0b6a6,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,0 Candidaturas,EXCEL,1
5815ad69-e2a2-4569-b58d-de7dce7aaead,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,PRESENCIAL,Entre 51 e 100 Candidaturas,EXCEL,1
70b30209-99c9-4679-9255-0200962c99da,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,Entre 51 e 100 Candidaturas,EXCEL,1
88c582da-6cd2-44a1-8428-4f565a944435,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
a174cf51-ae64-423e-992b-ac25b40ab14f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,Entre 51 e 100 Candidaturas,EXCEL,1
5748674f-0d15-448c-9069-6eebdc047533,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,Entre 51 e 100 Candidaturas,EXCEL,1
e37520e9-d385-4328-b189-61ea96decaca,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
0ee127e6-72b2-4210-a0ec-28348c767ef7,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
a297b98b-2336-4d24-bdc9-f91e7615eaec,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
c101ded7-a987-40fc-9ac6-69cea8ac0f63,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
cea74661-dbf7-42e9-8365-39155d3af50f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,0 Candidaturas,EXCEL,1
1531fe77-315a-4e36-9034-74fa8e0a8f6e,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,0 Candidaturas,EXCEL,1
deffa271-fc0e-4426-b30a-29a50fa23bbd,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
8f9ee93b-38fb-4700-874e-54e2be64145d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,Entre 101 e 200 Candidaturas,EXCEL,1
c3935339-02c6-4f76-868d-e7ddecc2c2b6,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
5e65410e-e128-487d-b9b1-58e3f9a48d17,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
71dcb487-d64e-41c9-a621-8f1d9fc12794,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
7741c11e-4098-4a13-b3a2-54efc86e3cb3,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
bbb4978a-6a08-44cc-b17f-fc7a91538477,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
5764be4f-f848-457b-b944-b1081752d419,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
7b25fa50-2ba6-459d-97dd-48f1fed7de57,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
3b9193c3-b61b-4335-b9e5-bce927ee1f38,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
fd408573-0748-4ced-9a43-5c2efe362df8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
764354bf-5c2e-4115-896a-5ccd14327b8f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
275f84ef-98a7-41a0-ab44-9d0a7f66fe6f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
e817aeb0-1715-48b9-9aac-abfc57b66882,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
84feeafe-fc91-472e-b753-0380694a923e,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
3354c6e8-fd2d-421c-af66-4aa62adec285,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
3f1c148f-6d73-495d-8f29-dd194cbce629,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
86cda1a1-3947-444e-b454-69cd5ef9e30d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
0f5572c6-bc16-48f9-9e77-223bf0754409,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
7dcc3357-3012-4555-9596-8751d5077e28,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
1334d784-9959-4de5-b414-fd768adcf3bf,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
3d414740-7a0f-4c25-ad42-ae81ceef73d0,DADOS/BI,OUTROS DADOS/BI,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,EXCEL,1
5c26d9ed-066c-46e1-a2e1-482bb7a3108f,DADOS/BI,ARQUITETURA DE DADOS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,EXCEL,1
a135cb01-2f16-4d51-b047-eda1146b9771,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,REMOTO,Até 25 Candidaturas,EXCEL,1
53e39cdd-0806-4abf-9875-a7a86d5756fd,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
1b3234f3-b438-4fd9-8039-ece54e50a8f7,DADOS/BI,ARQUITETURA DE DADOS,PLENO-SÊNIOR,HÍBRIDO,Até 25 Candidaturas,EXCEL,1
2ccf8986-9a23-45f4-b1f9-6b2f9dae7283,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Até 25 Candidaturas,EXCEL,1
8de66318-51ef-4e4f-ab0f-fbe698f9ed53,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
d1f9baa6-a2e0-4c8f-9488-281060514be1,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
2d0c98f0-1bf9-4dea-8e3c-a9417d3cbdf9,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,EXCEL,1
f70a3e39-050e-4e40-b66e-33ded7784159,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
f718d2c7-a31a-4307-9c93-3dc93d312e53,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
060d8550-6f39-449d-aba9-30ecad837289,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
4036d39a-20ba-4d83-9238-9eba2ddaa6ba,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,HÍBRIDO,Até 25 Candidaturas,EXCEL,1
f2921737-ae1b-41d9-bf88-e8e8ef4b893c,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,JÚNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
f7a4398d-7530-48fd-8225-e2bceaf7c3fc,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,PRESENCIAL,0 Candidaturas,EXCEL,1
edb83643-4a01-4923-90d3-375d12f95388,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
51d51908-2b9f-4b49-ae68-b31ee86e9309,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
c625cd43-83d9-4558-8068-052978dc5887,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
c355f7ae-3e26-436c-a5b8-6f47fb982d7e,DADOS/BI,OUTROS DADOS/BI,NÃO INFORMADO,HÍBRIDO,Até 25 Candidaturas,EXCEL,1
afc0e207-a2b4-499a-bd33-3c97b81d545a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
da3504ad-6afb-4094-9fdf-e5d01979a3d9,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
15cafaab-841b-4160-abe9-2869f5df9229,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
1a9c651c-db5d-40d9-9125-b8b394866250,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
40557ca9-c385-4ac2-914d-a567c30e81a9,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
add48b37-2012-4a61-b317-cfc3e4938951,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
a5f755fb-808e-4e90-86ac-4946800269ca,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
dc16a3a2-6a21-4e3d-baa1-535ac99d35e0,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
7e8c0205-691e-4397-8de5-f75f45175b35,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
af260142-5662-4ea8-a8c9-1bfe7fc4e424,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
8e5fde06-77cf-4052-84c9-814c3be3c6ef,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,PRESENCIAL,0 Candidaturas,EXCEL,1
ae5a10f7-2007-45e4-951b-426ccce284c6,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
57e8c04b-cd5f-4e69-8aee-994543a5eb1f,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
20f63992-02c1-4d23-a980-8a25714d1bc5,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
bc234c02-745c-44e2-a7a7-860375da07a0,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
a7d07f4c-e062-41cb-95ce-02cc17506b6a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
288bcc20-64df-40f9-b0fd-e1be2729d759,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
77bd3e11-1fb9-4fda-8548-9d7e5a776b18,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
3589296d-de8f-4ce3-b4ac-3e652ac1590f,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
46894fd5-9e7b-4993-9a1f-4b8ae29bbd0a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,Até 25 Candidaturas,EXCEL,1
9b508eb2-4f62-4560-a911-acf62fe68920,LIDERANÇA,LIDERANÇA,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
11c469be-284d-44fd-853e-f6ceb85f8adf,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,JÚNIOR,REMOTO,Até 25 Candidaturas,EXCEL,1
69cc3c65-0d76-48e6-90c2-d226e07e52f7,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,JÚNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
e48e0f84-b930-4418-ac71-a16b8e13a79a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
ed60fb2f-72d1-4c65-9cd4-a13b70b20204,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Até 25 Candidaturas,EXCEL,1
a113af0a-2207-4336-a528-8e9430f6b573,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
0160f867-1d96-4c63-8602-1023ff333ff3,LIDERANÇA,LIDERANÇA,JÚNIOR,OUTRO,0 Candidaturas,EXCEL,1
dab909c4-3369-4d3c-b735-edc726b1c604,LIDERANÇA,LIDERANÇA,JÚNIOR,OUTRO,0 Candidaturas,EXCEL,1
97cb61e3-9ee7-4249-8864-9969ea3fd9de,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
3e7f3dba-d1f8-4930-a87e-023f29e7667a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
c3937846-be7c-4465-b7c3-325dee35297c,CLOUD/DEVOPS/INFRA,CLOUD/DEVOPS/INFRA,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
3b7984b7-682f-4680-a92e-f8eec41e68ad,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,NÃO INFORMADO,REMOTO,Até 25 Candidaturas,EXCEL,1
9833c7ec-874b-400b-ad7e-3e6b0830afbb,CLOUD/DEVOPS/INFRA,CLOUD/DEVOPS/INFRA,NÃO INFORMADO,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
0020feaf-ba9d-4ac9-a8fe-dee9dc27febf,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,NÃO INFORMADO,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
cd410e8f-e080-48bf-b3c1-fe725ffac6ba,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,EXCEL,1
